author,text,markah_penuh,markah_struktur,markah_rentak,markah_rima
Juliano A Mansiz,"Jeruji bukan sembarang jeruji

Jeruji di ambil dalam jembangan

Jika sudah kita berjanji

Tolong ingat dilupa jangan",23.0,5,10,8
Vedri Osa Madewa,"Sungguh elok berdaun lebat
Tidak nampak busuk buahnya
Sungguh elok anak pejabat
Tidak nampak sedih hidupnya",25.0,5,10,10
Agus kurniawan,"Kalau kita tidak bersuluh
Jangan takut bulan bersinar
Kalau kita tidak bermusuh
Jangan takut berkata benar",23.0,5,10,8
Agus kurniawan,"Sungguh elok berbatang lebar,
takkan nampak basah kuyupnya;
Sungguh elok orang penyabar,
takkan nampak susah hidupnya.",25.0,5,10,10
Samsul Arifin,"Mari bersama menarek pukat,
tali di sampan kita tambatkan;
Elok sesama kita berpakat,
dendam tersimpan elok lupakan.
",25.0,5,10,10
CG Karmin Abbas,"kalau cicil buah berangan,
buah pala kami pulangkan;
Kalaulah kecil tapak tangan,
nyiru pula kami tadahkan.",25.0,5,10,10
Mardiah Mawar Kembaren,"Apa tandanya bunga melati
Putih bertuntun indah dipati
Apa tandanya Melayu Jati
Bijak berpantun dan rendah hati",25.0,5,10,10
CG Karmin Abbas,"Tabuh-menabuh gendang diraja,
gendang sembilan berdarab-darab;
Kala berlabuh usia senja,
bersama taulan semakin akrab",25.0,5,10,10
Rhoda,"Buah cempedak luar pagar
Ambil galah tolong jolokkan
Saya budak baru belajar
Kalau salah tolong tunjukkan",23.0,5,10,8
Sakhyan Asmara,"Menjaja pantun dengan virtual, 
pantun  berturut tali temali;
Kalau pantun sudah dijual, 
pantang surut wajib dibeli. 
",25.0,5,10,10
Dr. Umar Zein,"Balut perca dipilin pilin,
letak di muka ruang tamu;
Rajin baca juga disiplin,
pasti terbuka gerbang ilmu.",25.0,5,10,10
Dr. Umar Zein,"Kain katun bersegi lima,
jemur rentang lalu keringkan;
Ini pantun budaya lama,
isinya tentang pendidikan.",25.0,5,10,10
Dr. Umar Zein,"Letak di muka ruang tamu,
kayu baru ranting meranti;
Pasti terbuka gerbang ilmu,
tunjuk guru kita turuti.",25.0,5,10,10
Dr. Umar Zein,"Depan beranda sedu jamu,
pinggan basuh beralih-alih;
Tempat ada segudang ilmu,
cermat lasuh kalau memilih.",25.0,5,10,10
Dr. Umar Zein,"Tangkai parang dekat klarinet,
depan beranda sedu jamu;
Kalau kurang buka internet,
tempat ada segudang ilmu.",25.0,5,10,10
Dr. Umar Zein,"Tikung kembaran Kota Lama,
dipahat-pahat batang tebu;
Ikut saran ilmu agama,
dengar nasihat ayah ibu.",25.0,5,10,10
Dr. Umar Zein,"Tanah rata lalulah pelan,
tikung kembaran Kota Lama;
Agar kita tak salah jalan,
ikut saran ilmu agama.",25.0,5,10,10
Dr. Umar Zein,"Pinggan basuh beralih-alih,
tanah rata lalulah pelan;
Cermat lasuh dalam memilih,
agar kita tak salah jalan.",25.0,5,10,10
Dr. Umar Zein,"Jerjak tingkap kami ikatkan,
tangkai parang dekat klarinet;
Sumber lengkap perpustakaan,
kalau kurang buka internet.",23.0,5,10,8
Dr. Umar Zein,"Dengan tali pacaknya tajam,
jerjak tingkap kami ikatkan;
Mampu beli boleh dipinjam,
sumber lengkap perpustakaan.",23.0,5,10,8
Dr. Umar Zein,"Kerbau luku ikat tambatkan,
dengan tali pacaknya tajam;
Cari buku untuk rujukan,
mampu beli boleh dipinjam.",25.0,5,10,10
Dr. Umar Zein,"Pohon kana kayu tembesi,
kerbau luku ikat tambatkan;
Agar cerna rajin diskusi,
cari buku untuk rujukan.",25.0,5,10,10
Dr. Umar Zein,"Tumbuh rambah berjajar rapat,
pohon kana kayu tembesi;
Ilmu tambah pahala dapat,
agar cerna rajin diskusi.",25.0,5,10,10
Dr. Umar Zein,"Kayu baru ranting meranti,
tumbuh rambah berjajar rapat;
Tunjuk guru kita turuti,
ilmu tambah pahala dapat.",25.0,5,10,10
Dr. Umar Zein,"Daun tanjak dekat kuini,
balut perca dipilin pilin;
Mula sejak usia dini,
rajin  baca juga disiplin.",25.0,5,10,10
Dr. Umar Zein,"Ikan bawal kerat sejajar,
daun tanjak dekat kuini;
Kunci awal wajib belajar,
mula sejak usia dini.",25.0,5,10,10
Dr. Umar Zein,"Batang pinang potong belati,
ikan bawal kerat sejajar;
Hidup tenang senang dihati, 
kunci awal wajib belajar.",25.0,5,10,10
Dr. Umar Zein,"Atur telangkup ujung ikat,
batang pinang potong belati;
Penuntun hidup agar berkat,
hidup pun tenang senang hati.",24.0,5,10,9
Dr. Umar Zein,"Susun beberapa berjajar,
atur telangkup ujung ikat;
Bentuk berupa tunjuk ajar,
penuntun hidup agar berkat.",24.0,5,10,9
Dr. Umar Zein,"Jemur rentang lalu keringkan,
susun beberapa berjajar:
Isinya tentang pendidikan,
bentuk berupa tunjuk ajar.",25.0,5,10,10
CG Karmin Abbas,"Memang berlutu kerbau dikata,
Meriap-riap berkenyi-kenyi;
Memang begitu lumrahnya kita,
rumah dah siap pahat berbunyi.",25.0,5,10,10
Umar Zein,"Bukit gunta sama di daki,
arah barat kita memandang;
Kalau kita selangkah kaki,
kerja berat kita berdendang.",25.0,5,10,10
Umar Zein,"Banyak orang menggulai kakap
sedikit saja panggang pari
Banyak orang pandai bercakap
sedikit saja orang bestari",25.0,5,10,10
Syafarudin,"Gluduk gluduk tak hujan hujan,
terbang pipit belakang angsa;
Duduk duduk tak jajan jajan,
abang pelit bilang puasa.",24.0,5,10,9
Raudah Jambak,"Bukan titik membuat tinta
tapi tinta membuat tintik
bukan cantik membuat cinta
tapi cinta membuat cantik",25.0,5,10,10
CG Karmin Abbas,"Negeri Siak indah semesta,
gerbangnya gangsa logam keluli;
Gigih membiak warisan kita,
menjadi bangsa elok sekali.",25.0,5,10,10
CG Karmin Abbas,"Mengacau rojak menguli donat,
di kakilima dibeli bapa;
Jikalau bijak menarik minat,
selama-lama orang tak lupa.
",25.0,5,10,10
CG Karmin Abbas,"Lurus arah tempat berteduh,
rancak bual berdekah-dekah;
Jual murah tidak mengaduh,
sambil jual sambil sedekah.",25.0,5,10,10
CG Karmin Abbas ,"Ada lima biji bidara,
tidak kucam boleh dipetik;
Makin lama semakin mesra,
kelak macam adik-beradik",23.0,5,10,8
CG Karmin Abbas,"Setinggi tiang pohonan jati;
nampaklah tenang langit nan biru;
Sungguh riang terasa di hati,
dapat sepasang kasut baharu.",24.0,5,10,9
CG Karmin Abbas,"Layang-layang empat persegi,
kena duri koyak di perdu;
Ayah tersayang tiada lagi,
tidak terperi menahan rindu.",25.0,5,10,10
CG Karmin Abbas,"Memanglah payah petik kelapa,
di hujung desa jauhnya amat;
Jasanya ayah takkan dilupa,
hidup sentiasa jimat-cermat",25.0,5,10,10
CG Karmin Abbas,"Hendak jamah habis lauknya,
tinggal tiga tulang belanak;
Sebuah rumah berlapuk bahannya,
inap keluarga tiga beranak.",25.0,5,10,10
CG Karmin Abbas,"Apakah cara pergi ke pulau,
tiga ke empat mungkin caranya;
Janganlah jera janganlah galau,
kalau tepat kaedah sistemnya.",25.0,5,10,10
CG Karmin Abbas,"Berbukit-bukit sampai ke hulu,
terjumpa lubuk bukan sedikit;
Berdikit-dikit tuntut selalu,
berjual ebook bisnes pun bangkit.",24.0,5,10,9
CG Karmin Abbas,"Jikalau pelepah atas meluruh,
pelepah di bawah janganlah gelak;
Usia melimpah usah mengguruh,
gelaran arwah tak mungkin dielak.",25.0,5,10,10
CG Karmin Abbas,"Teko didih di atas papan,
sudah hangat bawa ke wangkang;
cerita sedih letak di depan,
tiup semangat letak belakang",25.0,5,10,10
CG Karmin Abbas,"Di pinggir rawa letaknya surau,
tanah sebidang sangatlah kumuh;
Ramai ketawa itulah gurau,
ada yang radang itulah cemuh.",25.0,5,10,10
CG Karmin Abbas,"Kalau Pak Pandir beristeri dua,
banyaklah yang rosak dari yang tepat;
Kalau ditakdir berbini yang tua,
pandai memasak ajaran dapat.",25.0,5,10,10
CG Karmin Abbas,"Jambak selasih kami junjungkan,
darimu tuan harum mewangi,
Terima kasih kami ucapkan,
budimu Tuan kami sanjungi.",25.0,5,10,10
CG Karmin Abbas,"Pingin minum haus sekali,
degan hendak keruk-kerukkan;
Nampak ranum merah sekali,
Sayang tidak boleh dimakan,",25.0,5,10,10
CG Karmin Abbas,"Lacak-lacak bawang dan lombok, 
ada lima guni di dinding;
Nampak cicak lekat di tembok,
bulu roma naik merinding.",25.0,5,10,10
CG Karmin Abbas,"Jikalau tanjak panjang sehasta,
mana yang arau ramai yang amuh;
Jikalau bijak bagai dikata,
yang mana gurau yang mana cemuh?",25.0,5,10,10
CG Karmin Abbas ,"Puteri salat laris di sini, 
sampai jelengar enak rasanya;
Sungguhpun pelat tapi berani,
orang mendengar akan ujarnya.",25.0,5,10,10
CG Karmin Abbas,"Meruah-ruah hujan di pekan, 
bagai apalah lengangnya amat, 
Salam takziah kami ucapkan,
semoga Allah cucuri rahmat.",25.0,5,10,10
CG Karmin Abbas,"Di dahan helang menggauk lantang
anak kedidi menyusur bakau
Senja menjelang malam pun datang
degil jadi semakin terlampau",23.0,5,10,8
CG Karmin Abbas,"Tentulah enak gulainya patin
cili dimakan berbiji-biji;
Nak ke tak nak kena kuarantin,
Saya akan belajar mengaji.
",25.0,5,10,10
CG Karmin Abbas,"Sadap mayang dapatlah nira,
sarat raga berisi salak;
Nenek moyang tunjukkan cara,
gigih juga semaikan akhlak.",25.0,5,10,10
CG Karmin Abbas ,"Pulau Linggi banyak belukar,
luas paya di tepi bangsal;
Pohon tinggi tak lupa akar,
yang berjaya tak lupa asal.",25.0,5,10,10
CG Karmin Sbbas,"Pohon angsana lapisnya kesat, 
bersela-sela disisit jaka;
Hendak ke mana di Jalan Sesat?
ke mana pula di Jalan Murka? ",25.0,5,10,10
CG Karmin Abbas,"Sukat gayung berat setahil,
iya-iya mengisi buyong;
Pecah ruyung tidak mustahil,
gabung daya bergotong-royong.",25.0,5,10,10
CG Karmin Abbas,"Lazat mi hun masakan nona,
mari makan cukup perisa;
Sempena Tahun Baru Cina,
kita ucapkan makmur sentiasa.",24.0,5,9,10
CG Karmin Abbas,"Bersiah-siah mengais lokan,
di Sungai Jaya di pinggir paya;
Ucap tahniah saya sampaikan,
sebab berjaya dalam kerjaya.",25.0,5,10,10
CG Karmin Abbas,"Harum aroma ruap di cawan,
di tepi laman orang menampi;
Kala  berlima bersama kawan,
teringat zaman berkebun kopi.",25.0,5,10,10
CG Karmin Abbas,"Rabiul awal lenganglah masjid,
tiada ria selawat merdu;
Petanda awal jangkitan covid,
hilang deria untuk menghidu.

",23.0,5,10,8
CG Karmin Abbas,"Walaupun maklum arah ke masjid,
kerap berjeda dibisik syaitan
Jikalau maklum perihal covid,
Apakah tanda awal jangkitan?
",23.0,5,10,8
CG Karmin Abbas,"Memanglah enak gulainya patin
Berkira-kira bubuh perisa
Kalau awak kena kuarantin,
Apakah cara habiskan masa?
",24.0,5,10,9
CG Karmin Abbas,"Batunya karang udangnya kara,
semburan jelaga nos di rawa;
Tuju seberang tempuh gelora,
himpun tenaga rusuh kecewa.",25.0,5,10,10
CG Karmin Abbas,"Singgah sejenak rumah Pak Alang
menebas tebu di tepi kali
Melihat anak makan sedulang
ayah dan ibu tumpang sekali",25.0,5,10,10
CG Karmin Abbas,"Ada gamelan ada napiri,
pujangga silam lagu pedoman;
ternampak taulan masa kenduri,
tak sempat salam kuntum senyuman.",25.0,5,10,10
CG Karmin Abbas,"Daun senduduk pucuk ranti,
buah salam bergantang-gantang;
Sehari suntuk kami nanti,
lewat malam barulah datang.",24.0,5,10,9
CG Karmin Abbas,"Si ikan toman di dalam kolam,
herba selasih tepi telaga;
Ketemu teman gegas bersalam,
terasa bersih jiwa dan raga.",25.0,5,10,10
CG Karmin Abbas,"Bersalam hamba pusing keliling,
hajat tersirat waktu kenduri;
Tersenyum hamba menjeling-jeling,
menyimpan hasrat tidak terperi.",25.0,5,10,10
CG Karmin Abbas,"Turun melayang pipit pelangi, 
berciak lunak di ranting ara; 
Berkasih-sayang harum mewangi, 
anak-beranak rasa gembira.",25.0,5,10,10
CG Karmin Abbas,"Kepul awan berlarat-larat,
daun nangka gugur meloyong;
Dengan kawan kerja nan berat,
ringan jika bergotong-royong.",25.0,5,10,10
